Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S141962303,gull sp.,Larinae sp.,6511,2,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141962303,Great White Egret,Ardea alba,7323,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141919367,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141909874,Great Horned Owl,Bubo virginianus,8624,1,US-MI,Iosco,L25275569,"2970 Wilber Road, East Tawas, Michigan, US (44.367, -83.522)",44.3674719,-83.5215319,2023-06-18,4:02 AM,eBird - Casual Observation,,0,,,1,,,,
S141919367,Northern Flicker,Colaptes auratus,11572,1,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141919367,woodpecker sp.,Picidae sp.,11605,1,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141919367,Blue Jay,Cyanocitta cristata,20786,1,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141962303,American Crow,Corvus brachyrhynchos,21054,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141919367,Tree Swallow,Tachycineta bicolor,23533,2,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S142002367,Barn Swallow,Hirundo rustica,23610,2,US-MI,Wayne,L25305442,"1000 West Lafayette Boulevard, Detroit, Michigan, US (42.328, -83.058)",42.3283251,-83.0579618,2023-06-18,4:53 PM,eBird - Traveling Count,31,1,1.09,,3,,,,
S141919367,Common Starling,Sturnus vulgaris,27232,2,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141997166,Common Starling,Sturnus vulgaris,27232,1,US-MI,Oakland,L112059,Oakland,42.66473,-83.38782,2023-06-18,3:52 PM,eBird - Casual Observation,,0,,,3,,,,
S141962303,American Robin,Turdus migratorius,27969,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S142002367,American Robin,Turdus migratorius,27969,3,US-MI,Wayne,L25305442,"1000 West Lafayette Boulevard, Detroit, Michigan, US (42.328, -83.058)",42.3283251,-83.0579618,2023-06-18,4:53 PM,eBird - Traveling Count,31,1,1.09,,3,,,,
S141962303,House Sparrow,Passer domesticus,30886,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141989922,House Sparrow,Passer domesticus,30886,1,US-MI,Genesee,L112021,Genesee,43.00457,-83.69396,2023-06-18,2:20 PM,eBird - Casual Observation,,0,,,3,,,,
S141989632,House Sparrow,Passer domesticus,30886,10,US-MI,Saginaw,L112069,Saginaw,43.35067,-84.03155,2023-06-18,12:33 PM,eBird - Casual Observation,,0,,,3,,,,
S142002367,House Sparrow,Passer domesticus,30886,10,US-MI,Wayne,L25305442,"1000 West Lafayette Boulevard, Detroit, Michigan, US (42.328, -83.058)",42.3283251,-83.0579618,2023-06-18,4:53 PM,eBird - Traveling Count,31,1,1.09,,3,,,,
S141919367,Red-winged Blackbird,Agelaius phoeniceus,33101,10,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141962303,Red-winged Blackbird,Agelaius phoeniceus,33101,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141919367,Common Grackle,Quiscalus quiscula,33177,10,US-MI,Arenac,L112002,Arenac,44.04368,-83.86751,2023-06-18,6:44 AM,eBird - Casual Observation,,0,,,3,,,,
S141962303,Common Grackle,Quiscalus quiscula,33177,1,US-MI,Bay,L112005,Bay,43.74288,-83.9348,2023-06-18,7:23 AM,eBird - Casual Observation,,0,,,3,,,,
S141997166,Common Grackle,Quiscalus quiscula,33177,3,US-MI,Oakland,L112059,Oakland,42.66473,-83.38782,2023-06-18,3:52 PM,eBird - Casual Observation,,0,,,3,,,,
S142052713,Canada Goose,Branta canadensis,319,130,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Mallard,Anas platyrhynchos,505,2,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056718,Common Pheasant,Phasianus colchicus,1404,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,9:03 AM,eBird - Casual Observation,,0,,,2,,,,
S142048829,Feral Pigeon,Columba livia (Feral Pigeon),1871,3,US-MI,Wayne,L10097299,Cadillac Square Park,42.3315549,-83.045482,2023-06-19,7:35 AM,eBird - Traveling Count,3,1,0.17,,3,,,,
S142048441,Feral Pigeon,Columba livia (Feral Pigeon),1871,5,US-MI,Wayne,L9953068,Campus Martius Park,42.331689,-83.046608,2023-06-19,7:32 AM,eBird - Traveling Count,2,1,0.1,,3,,,,
S142052713,Feral Pigeon,Columba livia (Feral Pigeon),1871,10,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142047772,Feral Pigeon,Columba livia (Feral Pigeon),1871,65,US-MI,Wayne,L10095407,Grand Circus Park,42.336854,-83.050106,2023-06-19,7:17 AM,eBird - Traveling Count,7,1,0.49,,3,,,,
S142048161,Feral Pigeon,Columba livia (Feral Pigeon),1871,5,US-MI,Wayne,L18845656,Lafayette Greens,42.331484,-83.049407,2023-06-19,7:27 AM,eBird - Traveling Count,3,1,0.13,,3,,,,
S142052713,Mourning Dove,Zenaida macroura,2405,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Chimney Swift,Chaetura pelagica,3845,20,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142048161,Chimney Swift,Chaetura pelagica,3845,1,US-MI,Wayne,L18845656,Lafayette Greens,42.331484,-83.049407,2023-06-19,7:27 AM,eBird - Traveling Count,3,1,0.13,,3,,,,
S142056629,Chimney Swift,Chaetura pelagica,3845,30,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Killdeer,Charadrius vociferus,5866,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Killdeer,Charadrius vociferus,5866,1,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Spotted Sandpiper,Actitis macularius,6116,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142048829,Ring-billed Gull,Larus delawarensis,6427,2,US-MI,Wayne,L10097299,Cadillac Square Park,42.3315549,-83.045482,2023-06-19,7:35 AM,eBird - Traveling Count,3,1,0.17,,3,,,,
S142052713,Ring-billed Gull,Larus delawarensis,6427,233,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142048161,Ring-billed Gull,Larus delawarensis,6427,4,US-MI,Wayne,L18845656,Lafayette Greens,42.331484,-83.049407,2023-06-19,7:27 AM,eBird - Traveling Count,3,1,0.13,,3,,,,
S142056629,Ring-billed Gull,Larus delawarensis,6427,20,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Herring Gull,Larus argentatus,6440,3,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Double-crested Cormorant,Nannopterum auritum,7188,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Downy Woodpecker,Dryobates pubescens,11083,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142057194,American Kestrel,Falco sparverius,11697,2,US-MI,Wayne,L25318730,"260 Schweizer Place, Detroit, Michigan, US (42.331, -83.035)",42.3311572,-83.0348238,2023-06-19,9:07 AM,eBird - Casual Observation,,0,,,2,,Calling loudly,,
S142047772,Peregrine Falcon,Falco peregrinus,11781,1,US-MI,Wayne,L10095407,Grand Circus Park,42.336854,-83.050106,2023-06-19,7:17 AM,eBird - Traveling Count,7,1,0.49,,3,,,,
S142052713,Willow Flycatcher,Empidonax traillii,16529,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Eastern Kingbird,Tyrannus tyrannus,17042,1,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142056629,Warbling Vireo,Vireo gilvus,18775,2,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Northern Rough-winged Swallow,Stelgidopteryx serripennis,23494,2,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Barn Swallow,Hirundo rustica,23610,3,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Barn Swallow,Hirundo rustica,23610,2,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Cliff Swallow,Petrochelidon pyrrhonota,23704,30,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Cliff Swallow,Petrochelidon pyrrhonota,23704,15,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142048829,Common Starling,Sturnus vulgaris,27232,20,US-MI,Wayne,L10097299,Cadillac Square Park,42.3315549,-83.045482,2023-06-19,7:35 AM,eBird - Traveling Count,3,1,0.17,,3,,,,
S142048441,Common Starling,Sturnus vulgaris,27232,5,US-MI,Wayne,L9953068,Campus Martius Park,42.331689,-83.046608,2023-06-19,7:32 AM,eBird - Traveling Count,2,1,0.1,,3,,,,
S142052713,Common Starling,Sturnus vulgaris,27232,6,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142047772,Common Starling,Sturnus vulgaris,27232,1,US-MI,Wayne,L10095407,Grand Circus Park,42.336854,-83.050106,2023-06-19,7:17 AM,eBird - Traveling Count,7,1,0.49,,3,,,,
S142056629,Common Starling,Sturnus vulgaris,27232,20,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,American Robin,Turdus migratorius,27969,4,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142047772,American Robin,Turdus migratorius,27969,3,US-MI,Wayne,L10095407,Grand Circus Park,42.336854,-83.050106,2023-06-19,7:17 AM,eBird - Traveling Count,7,1,0.49,,3,,,,
S142056629,American Robin,Turdus migratorius,27969,10,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142056629,Cedar Waxwing,Bombycilla cedrorum,29256,5,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142048829,House Sparrow,Passer domesticus,30886,30,US-MI,Wayne,L10097299,Cadillac Square Park,42.3315549,-83.045482,2023-06-19,7:35 AM,eBird - Traveling Count,3,1,0.17,,3,,,,
S142048441,House Sparrow,Passer domesticus,30886,5,US-MI,Wayne,L9953068,Campus Martius Park,42.331689,-83.046608,2023-06-19,7:32 AM,eBird - Traveling Count,2,1,0.1,,3,,,,
S142052713,House Sparrow,Passer domesticus,30886,50,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142047772,House Sparrow,Passer domesticus,30886,25,US-MI,Wayne,L10095407,Grand Circus Park,42.336854,-83.050106,2023-06-19,7:17 AM,eBird - Traveling Count,7,1,0.49,,3,,,,
S142048161,House Sparrow,Passer domesticus,30886,20,US-MI,Wayne,L18845656,Lafayette Greens,42.331484,-83.049407,2023-06-19,7:27 AM,eBird - Traveling Count,3,1,0.13,,3,,,,
S142056629,House Sparrow,Passer domesticus,30886,30,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142056629,American Goldfinch,Spinus tristis,31953,10,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Song Sparrow,Melospiza melodia,32601,5,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142052713,Red-winged Blackbird,Agelaius phoeniceus,33101,50,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Red-winged Blackbird,Agelaius phoeniceus,33101,30,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142056629,Brown-headed Cowbird,Molothrus ater,33157,1,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142052713,Common Grackle,Quiscalus quiscula,33177,5,US-MI,Wayne,L11976462,Detroit Riverwalk,42.3310029,-83.0315173,2023-06-19,7:49 AM,eBird - Traveling Count,34,1,1.3,,3,,,,
S142056629,Common Grackle,Quiscalus quiscula,33177,5,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142048161,Common Yellowthroat,Geothlypis trichas,33348,2,US-MI,Wayne,L18845656,Lafayette Greens,42.331484,-83.049407,2023-06-19,7:27 AM,eBird - Traveling Count,3,1,0.13,,3,,,,
S142056629,Common Yellowthroat,Geothlypis trichas,33348,1,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142056629,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MI,Wayne,L999164,William Milliken SP,42.3321857,-83.0259132,2023-06-19,8:29 AM,eBird - Traveling Count,21,1,0.41,,2,,,,
S142271149,Chimney Swift,Chaetura pelagica,3845,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Ring-billed Gull,Larus delawarensis,6427,2,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Turkey Vulture,Cathartes aura,7550,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Red-bellied Woodpecker,Melanerpes carolinus,10887,4,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Hairy Woodpecker,Dryobates villosus,11110,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Northern Flicker,Colaptes auratus,11572,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Eastern Wood-Pewee,Contopus virens,16501,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Eastern Phoebe,Sayornis phoebe,16583,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Red-eyed Vireo,Vireo olivaceus,18795,6,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Blue Jay,Cyanocitta cristata,20786,4,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,American Crow,Corvus brachyrhynchos,21054,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Black-capped Chickadee,Poecile atricapillus,21563,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,House Wren,Troglodytes aedon,26614,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Carolina Wren,Thryothorus ludovicianus,26774,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Grey Catbird,Dumetella carolinensis,27413,4,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Veery,Catharus fuscescens,27719,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Wood Thrush,Hylocichla mustelina,27753,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,American Robin,Turdus migratorius,27969,6,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Cedar Waxwing,Bombycilla cedrorum,29256,20,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,American Goldfinch,Spinus tristis,31953,7,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Song Sparrow,Melospiza melodia,32601,6,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Eastern Towhee,Pipilo erythrophthalmus,32741,4,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Baltimore Oriole,Icterus galbula,33091,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Red-winged Blackbird,Agelaius phoeniceus,33101,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Brown-headed Cowbird,Molothrus ater,33157,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Blue-winged Warbler,Vermivora cyanoptera,33280,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,1+1+1,,
S142271149,Mourning Warbler,Geothlypis philadelphia,33328,5,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Common Yellowthroat,Geothlypis trichas,33348,3,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Hooded Warbler,Setophaga citrina,33377,0,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,Not found,,
S142271149,American Redstart,Setophaga ruticilla,33378,7,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Yellow Warbler,Setophaga petechia,33404,10,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Chestnut-sided Warbler,Setophaga pensylvanica,33446,6,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Scarlet Tanager,Piranga olivacea,33733,2,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Northern Cardinal,Cardinalis cardinalis,33811,4,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,2,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
S142271149,Indigo Bunting,Passerina cyanea,33904,1,CA-ON,Hamilton,L11461039,Dundas Valley CA--Headwaters Trail,43.2260513,-80.0076393,2023-06-21,10:21 AM,eBird - Traveling Count,115,1,3.08,,3,,,,
